Date,Price,Open,High,Low,Change %
2012-11-29,87.76,89.19,89.245,87.586,-0.0163
2012-11-28,89.214,88.671,89.253,88.66,0.0063
2012-11-27,88.656,89.155,89.471,88.599,-0.0059
2012-11-26,89.181,88.881,89.532,88.805,0.0034
2012-11-23,88.883,87.867,89.011,87.828,0.0112
2012-11-22,87.902,87.9,88.21,87.729,-0.0002
2012-11-21,87.919,87.736,88.124,87.571,0.0019
2012-11-20,87.75,87.452,87.843,87.171,0.0034
2012-11-19,87.449,87.627,87.797,87.306,-0.0022
2012-11-16,87.644,86.675,87.731,86.595,0.011
2012-11-15,86.688,87.13,87.329,86.489,-0.0055
2012-11-14,87.171,87.28,87.364,86.779,-0.0016
2012-11-13,87.315,87.239,87.423,86.945,0.0003
2012-11-12,87.287,86.793,87.705,86.717,0.0056
2012-11-09,86.8,86.921,87.434,86.598,-0.0017
2012-11-08,86.945,86.655,87.398,86.419,0.0033
2012-11-07,86.663,87.072,87.137,86.379,-0.005
2012-11-06,87.099,87.218,87.586,86.857,-0.0014
2012-11-05,87.221,86.155,87.397,86.075,0.0115
2012-11-02,86.231,86.495,86.683,86.123,-0.0036
2012-11-01,86.54,86.779,87.029,86.468,-0.0028
2012-10-31,86.785,86.751,87.191,86.553,0.0005
2012-10-30,86.74,86.69,86.945,86.236,0.0001
2012-10-29,86.728,86.221,86.883,86.071,0.0054
2012-10-26,86.263,86.328,86.452,86.098,-0.0008
2012-10-25,86.336,86.161,86.71,85.905,0.0016
2012-10-24,86.199,85.689,86.248,85.401,0.0056
2012-10-23,85.716,85.75,86.07,85.405,-0.0006
2012-10-22,85.768,86.198,86.329,85.627,-0.0048
2012-10-19,86.181,85.969,86.725,85.536,0.0023
2012-10-18,85.986,85.262,86.446,85.011,0.0077
2012-10-17,85.332,85.162,85.606,84.936,0.0015
2012-10-16,85.205,85.123,85.322,84.842,0.0006
2012-10-15,85.15,84.873,85.385,84.615,0.0032
2012-10-12,84.876,84.472,85.119,84.19,0.0042
2012-10-11,84.517,84.853,85.175,84.249,-0.0044
2012-10-10,84.888,84.256,85.122,83.975,0.007
2012-10-09,84.296,84.164,84.663,83.745,0.0014
2012-10-08,84.18,83.751,84.493,83.296,0.0051
2012-10-05,83.757,83.777,84.268,83.146,-0.0007
2012-10-04,83.814,83.97,84.048,83.235,-0.0019
2012-10-03,83.973,84.57,84.803,83.803,-0.0075
2012-10-02,84.604,84.489,84.866,84.413,0.0012
2012-10-01,84.499,85.31,85.495,84.323,-0.0111
2012-09-28,85.448,85.921,86.119,85.136,-0.0057
2012-09-27,85.94,86.639,86.7,85.722,-0.0079
2012-09-26,86.626,86.411,86.792,86.338,0.0027
2012-09-25,86.395,86.674,87.041,86.026,-0.0034
2012-09-24,86.69,86.667,86.82,86.026,0.0009
2012-09-21,86.614,87.966,88.124,86.577,-0.0157
2012-09-20,87.996,87.599,88.253,87.566,0.004
2012-09-19,87.642,87.555,87.918,87.421,0.0011
2012-09-18,87.55,87.539,88.316,87.464,-0.0001
2012-09-17,87.563,88.134,88.17,87.01,-0.0056
2012-09-14,88.059,89.363,89.719,87.933,-0.0147
2012-09-13,89.371,88.938,89.532,88.844,0.0049
2012-09-12,88.932,88.77,89.077,88.627,0.0015
2012-09-11,88.795,88.637,88.978,88.554,0.0016
2012-09-10,88.651,88.654,88.823,88.339,0.0003
2012-09-07,88.62,88.678,88.716,88.117,-0.0008
2012-09-06,88.691,88.889,89.1,88.388,-0.0026
2012-09-05,88.919,88.259,89.098,88.222,0.0072
2012-09-04,88.284,88.204,88.483,88.0,0.0008
2012-09-03,88.212,88.149,88.374,87.865,0.0012
2012-08-31,88.105,87.795,88.266,87.773,0.0032
2012-08-30,87.822,88.141,88.323,87.723,-0.0041
2012-08-29,88.184,88.022,88.295,87.86,0.0014
2012-08-28,88.059,87.923,88.183,87.654,0.0013
2012-08-27,87.942,87.752,88.123,87.41,0.0022
2012-08-24,87.745,87.642,88.036,87.436,0.0011
2012-08-23,87.65,88.115,88.162,87.544,-0.0054
2012-08-22,88.125,87.358,88.16,87.213,0.0085
2012-08-21,87.385,87.185,87.702,87.163,0.0021
2012-08-20,87.198,87.348,87.494,87.012,-0.0019
2012-08-17,87.367,87.507,87.754,87.151,-0.002
2012-08-16,87.54,87.055,87.951,87.039,0.0053
2012-08-15,87.082,87.147,87.275,86.933,-0.0012
2012-08-14,87.188,86.773,87.577,86.723,0.0045
2012-08-13,86.8,86.635,87.061,86.505,0.0006
2012-08-10,86.745,86.258,86.784,86.099,0.0052
2012-08-09,86.293,86.546,86.862,86.104,-0.003
2012-08-08,86.552,86.012,86.849,85.701,0.0063
2012-08-07,86.011,86.611,86.633,85.978,-0.0069
2012-08-06,86.611,87.137,87.348,86.175,-0.007
2012-08-03,87.221,86.63,87.303,86.502,0.0066
2012-08-02,86.647,86.195,87.574,86.089,0.0053
2012-08-01,86.194,87.064,87.387,86.145,-0.0103
2012-07-31,87.093,87.069,87.778,86.786,0.0
2012-07-30,87.093,86.959,87.343,86.669,0.0009
2012-07-27,87.018,87.019,87.294,86.683,-0.0006
2012-07-26,87.074,86.776,87.331,86.458,0.0031
2012-07-25,86.805,87.086,87.599,86.585,-0.0035
2012-07-24,87.11,86.676,87.363,86.67,0.0041
2012-07-23,86.756,86.355,87.035,86.044,0.0039
2012-07-20,86.421,86.706,86.874,86.193,-0.0037
2012-07-19,86.746,86.577,86.829,86.313,0.0018
2012-07-18,86.593,86.1,86.686,85.98,0.0053
2012-07-17,86.138,86.049,86.412,85.577,0.0009
2012-07-16,86.062,85.892,86.274,85.24,0.002
2012-07-13,85.891,86.135,86.355,85.091,-0.0026
2012-07-12,86.119,86.073,86.478,85.893,0.0003
2012-07-11,86.094,85.943,86.661,85.779,0.0017
2012-07-10,85.951,86.675,86.755,85.716,-0.0089
2012-07-09,86.719,85.748,86.898,85.709,0.0103
2012-07-06,85.831,85.293,86.519,85.239,0.0059
2012-07-05,85.325,85.029,86.068,84.803,0.0031
2012-07-04,85.063,85.034,85.906,84.738,0.0
2012-07-03,85.063,86.897,87.065,85.012,-0.0216
2012-07-02,86.945,87.118,87.593,86.725,-0.0029
2012-06-29,87.198,88.129,88.779,86.74,-0.0109
2012-06-28,88.161,88.522,89.068,87.959,-0.0047
2012-06-27,88.578,89.024,89.493,88.46,-0.0057
2012-06-26,89.082,88.687,89.347,88.618,0.0042
2012-06-25,88.706,89.022,89.092,87.849,-0.004
2012-06-22,89.058,87.722,89.473,87.666,0.0153
2012-06-21,87.718,88.185,88.766,87.615,-0.0056
2012-06-20,88.212,87.878,88.615,87.647,0.0038
2012-06-19,87.874,87.537,88.105,87.452,0.0044
2012-06-18,87.486,87.104,87.811,86.734,0.0048
2012-06-15,87.067,86.619,87.105,85.893,0.0047
2012-06-14,86.66,86.162,86.838,86.146,0.0056
2012-06-13,86.175,86.875,86.98,86.129,-0.0086
2012-06-12,86.919,86.175,87.008,86.135,0.0081
2012-06-11,86.221,86.087,86.822,85.519,0.0053
2012-06-08,85.764,85.337,85.849,85.045,0.005
2012-06-07,85.341,85.587,85.787,84.926,-0.0033
2012-06-06,85.624,85.387,86.095,85.321,0.0021
2012-06-05,85.448,85.59,85.766,85.074,-0.0018
2012-06-04,85.6,85.352,85.806,84.886,0.0031
2012-06-01,85.334,86.314,86.552,84.837,-0.0115
2012-05-31,86.327,86.861,87.486,86.133,-0.0067
2012-05-30,86.913,86.93,87.822,86.844,-0.001
2012-05-29,86.998,86.536,87.626,86.243,0.0052
2012-05-28,86.547,86.693,86.953,86.377,-0.002
2012-05-25,86.723,87.058,87.803,86.438,-0.0041
2012-05-24,87.079,87.791,88.465,86.914,-0.0083
2012-05-23,87.804,87.266,88.432,86.986,0.0068
2012-05-22,87.21,86.985,87.575,86.523,0.0021
2012-05-21,87.023,86.049,87.105,85.935,0.0109
2012-05-18,86.087,85.77,86.6,85.559,0.0027
2012-05-17,85.856,86.45,86.781,85.781,-0.0072
2012-05-16,86.479,86.042,86.925,85.812,0.005
2012-05-15,86.048,86.79,87.087,85.994,-0.0084
2012-05-14,86.776,86.114,86.949,85.991,0.0066
2012-05-11,86.204,85.882,86.478,85.672,0.0027
2012-05-10,85.97,86.683,87.019,85.416,-0.0086
2012-05-09,86.72,85.799,86.86,85.629,0.0103
2012-05-08,85.834,85.542,85.983,85.173,0.0031
2012-05-07,85.569,86.37,86.715,85.398,-0.0095
2012-05-04,86.392,86.283,87.204,86.123,0.001
2012-05-03,86.306,85.806,86.554,85.458,0.0056
2012-05-02,85.823,85.134,86.041,85.133,0.0079
2012-05-01,85.153,85.472,85.642,84.966,-0.0039
2012-04-30,85.489,85.341,85.841,85.228,0.0001
2012-04-27,85.477,84.762,85.488,84.531,0.0083
2012-04-26,84.776,84.78,85.322,84.585,-0.0006
